product_id,name,article,description,pn,dn,category_id,brand_id,unit_id,url
37459,"Радиатор трубчатый QUADRUM 30 V 1-750 23 секции с боковой подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-2337,"{""Номенклатурный номер"": ""121-2337"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-750"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""750 мм"", ""Высота радиатора"": ""813 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.55 кг"", ""Объем воды секции"": ""0.6 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""35.65 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""23 секции"", ""Отапливаемая площадь"": ""18 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1808 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1808 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3329/
37490,"Радиатор трубчатый QUADRUM 30 V 1-750 6 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-2750,"{""Номенклатурный номер"": ""121-2750"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-750"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""9.3 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""6 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3345/
37491,"Радиатор трубчатый QUADRUM 30 V 1-750 7 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-2751,"{""Номенклатурный номер"": ""121-2751"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-750"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""10.85 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""7 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3345/
37618,"Радиатор трубчатый QUADRUM 30 V 1-500 38 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-4677,"{""Номенклатурный номер"": ""121-4677"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-500"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""500 мм"", ""Высота радиатора"": ""563 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.12 кг"", ""Объем воды секции"": ""0.43 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""42.56 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""38 секций"", ""Отапливаемая площадь"": ""22 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""2185 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""2185 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3436/
37715,"Радиатор трубчатый QUADRUM 30 V 1-1500 15 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-2851,"{""Номенклатурный номер"": ""121-2851"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-1500"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""42.45 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""15 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3348/
37792,"Радиатор трубчатый QUADRUM 30 V 1-1750 4 секции с боковой подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-2433,"{""Номенклатурный номер"": ""121-2433"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-1750"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""1750 мм"", ""Высота радиатора"": ""1813 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""3.26 кг"", ""Объем воды секции"": ""1.27 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""13.04 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""4 секции"", ""Отапливаемая площадь"": ""6 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""640 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""640 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3333/
37868,"Радиатор трубчатый QUADRUM 30 V 1-2000 11 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-2461,"{""Номенклатурный номер"": ""121-2461"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-2000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""2000 мм"", ""Высота радиатора"": ""2063 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""3.69 кг"", ""Объем воды секции"": ""1.44 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""40.59 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""11 секций"", ""Отапливаемая площадь"": ""20 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1973 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1973 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3334/
37902,"Радиатор трубчатый QUADRUM 30 V 1-2000 8 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-4836,"{""Номенклатурный номер"": ""121-4836"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""1-2000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""2000 мм"", ""Высота радиатора"": ""2063 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""3.69 кг"", ""Объем воды секции"": ""1.44 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""29.52 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""8 секций"", ""Отапливаемая площадь"": ""14 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1435 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1435 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3442/
38001,"Радиатор трубчатый QUADRUM 30 V 2-300 36 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-2933,"{""Номенклатурный номер"": ""121-2933"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-300"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""51.12 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""36 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3351/
38072,"Радиатор трубчатый QUADRUM 30 V 2-500 7 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-2525,"{""Номенклатурный номер"": ""121-2525"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-500"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""500 мм"", ""Высота радиатора"": ""563 мм"", ""Глубина радиатора"": ""94 мм"", ""Вес секции"": ""2.11 кг"", ""Объем воды секции"": ""0.81 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""14.77 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""7 секций"", ""Отапливаемая площадь"": ""6 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""623 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""623 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3336/
38087,"Радиатор трубчатый QUADRUM 30 V 2-500 22 секции с боковой подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-2540,"{""Номенклатурный номер"": ""121-2540"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-500"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""500 мм"", ""Высота радиатора"": ""563 мм"", ""Глубина радиатора"": ""94 мм"", ""Вес секции"": ""2.11 кг"", ""Объем воды секции"": ""0.81 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""46.42 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""22 секции"", ""Отапливаемая площадь"": ""20 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1958 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1958 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3336/
38139,"Радиатор трубчатый QUADRUM 30 V 2-500 8 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-4904,"{""Номенклатурный номер"": ""121-4904"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-500"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""500 мм"", ""Высота радиатора"": ""563 мм"", ""Глубина радиатора"": ""94 мм"", ""Вес секции"": ""2.11 кг"", ""Объем воды секции"": ""0.81 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""16.88 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""8 секций"", ""Отапливаемая площадь"": ""7 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""712 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""712 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3444/
38140,"Радиатор трубчатый QUADRUM 30 V 2-500 9 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-4905,"{""Номенклатурный номер"": ""121-4905"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-500"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""500 мм"", ""Высота радиатора"": ""563 мм"", ""Глубина радиатора"": ""94 мм"", ""Вес секции"": ""2.11 кг"", ""Объем воды секции"": ""0.81 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""18.99 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""9 секций"", ""Отапливаемая площадь"": ""8 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""801 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""801 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3444/
38196,"Радиатор трубчатый QUADRUM 30 V 2-750 9 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-2989,"{""Номенклатурный номер"": ""121-2989"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-750"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""26.73 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""9 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3353/
38241,"Радиатор трубчатый QUADRUM 30 V 2-1000 8 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-2582,"{""Номенклатурный номер"": ""121-2582"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-1000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""1000 мм"", ""Высота радиатора"": ""1063 мм"", ""Глубина радиатора"": ""94 мм"", ""Вес секции"": ""3.83 кг"", ""Объем воды секции"": ""1.48 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""30.64 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""8 секций"", ""Отапливаемая площадь"": ""12 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1233 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1233 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3338/
38263,"Радиатор трубчатый QUADRUM 30 V 2-1000 12 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3015,"{""Номенклатурный номер"": ""121-3015"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-1000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""45.96 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""12 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3354/
38265,"Радиатор трубчатый QUADRUM 30 V 2-1000 14 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3017,"{""Номенклатурный номер"": ""121-3017"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-1000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""53.62 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""14 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3354/
38271,"Радиатор трубчатый QUADRUM 30 V 2-1000 20 секций с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3023,"{""Номенклатурный номер"": ""121-3023"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-1000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""76.6 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""20 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3354/
38276,"Радиатор трубчатый QUADRUM 30 V 2-1000 7 секций с боковой подводкой ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-4959,"{""Номенклатурный номер"": ""121-4959"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-1000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние"": ""1000 мм"", ""Высота радиатора"": ""1063 мм"", ""Глубина радиатора"": ""94 мм"", ""Вес секции"": ""3.83 кг"", ""Объем воды секции"": ""1.48 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""26.81 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""7 секций"", ""Отапливаемая площадь"": ""11 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1079 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1079 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3446/
38414,"Радиатор трубчатый QUADRUM 30 V 2-2000 4 секции с боковой подводкой ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3061,"{""Номенклатурный номер"": ""121-3061"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 V"", ""Модель"": ""2-2000"", ""Тип подключения"": ""боковое подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""2"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""29.04 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""4 секции""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3358/
